unitid,academicyear,instname,cpi_scalar_2012,hepi_scalar_2012,fte_count,tuition03,net_student_tuition,federal10,state09,private03,auxiliary03,other05,grant01,grant02,grant03,grant07,institutional_grant_aid,instruction01,research01,pubserv01,acadsupp01,studserv01,instsupp01,auxiliary01,opermain01,grants01,eandg01,eandg01_sum,eandg01_w_auxother_sum
100706,2000,University of Alabama in Huntsville,0.7439632632434692,0.671555252387449,4870.995919,20587484.0,15446608.0,35284564.0,36688440.0,2680965.0,3092336.0,3863750.0,2404865.0,126482.0,19005.0,5140876.0,2590524.0,28666072.0,32707460.0,923664.0,4632733.0,5870445.0,8301640.0,3032335.0,4943234.0,5140876.0,97574600.0,91186124.0,94218459.0
100706,2001,University of Alabama in Huntsville,0.7694504866741371,0.7118008185538879,4794.696407,22643256.0,16154904.0,37312328.0,36250168.0,9127144.0,3212399.0,3760235.0,2540558.0,128624.0,55850.0,6488353.0,3763321.0,29301748.0,36929272.0,1278953.0,4657619.0,6000774.0,7748222.0,3381741.0,5082272.0,6488353.0,106401944.0,97487213.0,100868954.0
100706,2002,University of Alabama in Huntsville,0.783072968162942,0.725443383356071,4995.887809000001,25169512.0,18556981.0,40390472.0,41014628.0,2268584.0,3340226.0,2521637.0,2919325.0,169872.0,49450.0,6612533.0,3473886.0,31218288.0,35142192.0,1441379.0,4030532.0,6221870.0,8825261.0,2235883.0,6441468.0,730533.0,94051520.0,94051523.0,96736269.0
100706,2003,University of Alabama in Huntsville,0.8002109287456329,0.7622783083219651,5281.007812,28161024.0,20675070.0,41209832.0,41894512.0,1913437.0,4407841.0,2686355.0,3875851.0,81840.0,35283.0,7485954.0,3492980.0,31487060.0,36256240.0,2614994.0,4224330.0,7379666.0,9052078.0,2939869.0,6650125.0,645259.0,98309752.0,98309752.0,101371141.0
100706,2004,University of Alabama in Huntsville,0.8177883242150591,0.790245566166439,5495.088514,31997670.0,23838174.0,46027792.0,41955592.0,2391172.0,4886336.0,2606536.0,3639435.0,225784.0,18983.0,8159495.0,4275293.0,32868400.0,39485540.0,3804260.0,4383913.0,6986483.0,9376108.0,3072659.0,7636922.0,583429.0,105125056.0,105125055.0,108247534.0
100706,2005,University of Alabama in Huntsville,0.842396677872256,0.821282401091405,5530.044904,34497632.0,25972745.0,50078240.0,43772144.0,2684513.0,5468097.0,2754994.0,3688815.0,164965.0,40567.0,8524886.0,4630539.0,36873856.0,42234860.0,4713340.0,5022485.0,8047676.0,9855414.0,3634744.0,7809192.0,569210.0,115126032.0,115126033.0,118817946.0
100706,2006,University of Alabama in Huntsville,0.8744754246039592,0.863233287858117,5555.378647,35788028.0,26700324.0,50801408.0,51944460.0,3115836.0,5250002.0,21910260.0,3852144.0,233192.0,19356.0,9087705.0,4983013.0,39527056.0,48592688.0,3869161.0,5691060.0,9362320.0,11815202.0,2557820.0,9116318.0,641399.0,128615200.0,128615204.0,131322694.0
100706,2007,University of Alabama in Huntsville,0.897053589084437,0.887789904502046,5607.0185546875,37731828.0,28207582.0,53853152.0,65069528.0,1833485.0,6807637.0,2061191.0,3839774.0,646073.0,5251.0,9524245.0,5033147.0,43432556.0,56019612.0,1228713.0,6606014.0,10236140.0,14705918.0,4333935.0,8150195.0,211885.0,140591040.0,140591033.0,145265375.0
100706,2008,University of Alabama in Huntsville,0.930292443917123,0.9317871759890859,5740.067512,41856861.0,31132347.0,63518638.0,66510441.0,2739818.0,6020747.0,2236694.0,4306328.0,511676.0,59430.0,10724514.0,5847080.0,43779703.0,64417660.0,462367.0,7483125.0,10740295.0,15250766.0,2516492.0,9952047.0,510664.0,152596627.0,152596627.0,155584615.0
100706,2009,University of Alabama in Huntsville,0.943282139169029,0.9525920873124151,5850.740607,49171895.0,35856779.0,71799053.0,54597570.0,2644230.0,6404826.0,3479201.0,5205261.0,399110.0,28387.0,13315116.0,7682358.0,46572499.0,65218878.0,267414.0,7093760.0,9494792.0,15673674.0,3329830.0,9434866.0,928253.0,154684136.0,154684136.0,159059059.0
100706,2010,University of Alabama in Huntsville,0.9524092017665279,0.9611186903137792,6085.222933,57539507.0,39860216.0,81580124.0,48172707.0,2799217.0,6912166.0,5332590.0,7894629.0,726753.0,49599.0,17679291.0,9008310.0,50100705.0,74218580.0,622166.0,9542507.0,10340030.0,16354199.0,5414107.0,8361693.0,981010.0,170520890.0,170520890.0,175934997.0
100706,2011,University of Alabama at Huntsville,0.9715334080372641,0.9836289222373811,6015.0,62722011.0,42549884.0,83204183.0,48221291.0,2993936.0,9366828.0,6081548.0,8558340.0,536731.0,19758.0,20172127.0,11057298.0,56416375.0,75965464.0,1397985.0,12023669.0,12539617.0,17648651.0,7221220.0,7461598.0,1286400.0,184739759.0,184739759.0,191960979.0
100706,2012,University of Alabama at Huntsville,1.0,1.0,6011.0,68218529.0,48342469.0,91134094.0,49164062.0,2203360.0,7802866.0,724075.0,8118163.0,121562.0,9000.0,19876060.0,11627335.0,54238497.0,80241791.0,2777585.0,10276938.0,13197864.0,16709627.0,6856721.0,11401113.0,606364.0,189449779.0,189449779.0,196306501.0
100751,2000,The University of Alabama,0.7439632632434692,0.671555252387449,16885.456142,74137232.0,48687495.0,41563568.0,129498768.0,11749973.0,74222592.0,10586352.0,7438485.0,2601629.0,141715.0,25449736.0,15267908.0,108497040.0,28512272.0,35632592.0,36048592.0,7371447.0,22358888.0,73882408.0,17288968.0,25449736.0,283686688.0,281159535.0,355041943.0
100751,2001,The University of Alabama,0.7694504866741371,0.7118008185538879,17453.297132,81103888.0,53119464.0,47417880.0,129426288.0,16844960.0,75654304.0,11494000.0,8661238.0,2722388.0,117150.0,27984424.0,16483647.0,114105968.0,28539966.0,36919100.0,36938264.0,7881360.0,22465892.0,77965272.0,18603594.0,27984424.0,303019136.0,293438568.0,371403840.0
100751,2002,The University of Alabama,0.783072968162942,0.725443383356071,17276.952052,93570616.0,55102310.0,55601200.0,134508448.0,37522944.0,64484816.0,20348906.0,9863993.0,2667981.0,168205.0,38468304.0,25759960.0,106723312.0,27484174.0,38430648.0,37876480.0,10355831.0,22490660.0,55192832.0,22746352.0,19056932.0,285164384.0,285164389.0,340357221.0
100751,2003,The University of Alabama,0.8002109287456329,0.7622783083219651,17681.016744999997,98405064.0,58992403.609375,57584584.0,139008384.0,27684076.0,71860072.0,22082715.0,10726963.0,2914815.0,112958.0,39173920.0,25419184.0,120834648.0,26893164.0,40895060.0,37667388.0,9899350.0,23760772.0,58703908.0,29368288.0,13134722.0,302453376.0,302453392.0,361157300.0
100751,2004,The University of Alabama,0.8177883242150591,0.790245566166439,18302.413224,114751424.0,65205962.5,54269240.0,135157456.0,26596024.0,79889376.0,21605456.0,10734748.0,2468194.0,61750.0,42649176.0,28565600.5,127372432.0,28122700.0,36242048.0,36096096.0,11286255.0,30955540.0,61352496.0,32495994.0,9856750.0,312427808.0,312427815.0,373992104.0
100751,2005,The University of Alabama,0.842396677872256,0.821282401091405,18768.681699,135238560.0,92577796.0,53310772.0,139994176.0,56714848.0,90801088.0,22322866.0,10139174.0,2374014.0,74752.0,42660768.0,30072829.0,131538560.0,24061408.0,37079168.0,36922816.0,13506288.0,37075388.0,79951760.0,29477952.0,15722877.0,325384448.0,325384457.0,435298033.0
100751,2006,The University of Alabama,0.8744754246039592,0.863233287858117,19789.614338,168337664.0,121803311.0,50474696.0,161405296.0,41465864.0,107003712.0,21436568.0,9799073.0,3147069.0,76003.0,46534356.0,33512211.0,142390336.0,25742864.0,37883444.0,43734320.0,25711340.0,41740548.0,80934920.0,38838264.0,10817099.0,366858240.0,366858215.0,449200413.0
100751,2007,The University of Alabama,0.897053589084437,0.887789904502046,21630.890625,203220864.0,142728984.0,57291888.0,195444096.0,34709912.0,93727328.0,33506712.0,9797048.0,4415035.0,95845.0,60491892.0,46183963.0,168532912.0,31791020.0,37405528.0,57117240.0,25295628.0,55260520.0,87105696.0,45050460.0,14507194.0,434960512.0,434960502.0,522501802.0
100751,2008,The University of Alabama,0.930292443917123,0.9317871759890859,23499.404398,239247877.0,172942601.0,50505412.0,222930311.0,35997781.0,86574690.0,60594208.0,12663197.0,3200576.0,615333.0,66305276.0,49826170.0,191625311.0,35531900.0,40663763.0,61957983.0,29339349.0,59956291.0,90258841.0,54740146.0,14214342.0,488029085.0,488029085.0,580926844.0
100751,2009,The University of Alabama,0.943282139169029,0.9525920873124151,24873.390059999998,282803052.0,203970768.0,57635628.0,181330685.0,47104474.0,109480087.0,31081905.0,17383634.0,2750355.0,497425.0,78832284.0,58200870.0,245316768.0,37255846.0,36867093.0,77805115.0,33407036.0,72321551.0,94729657.0,5948961.0,16747396.0,525669766.0,525669766.0,640732515.0
100751,2010,The University of Alabama,0.9524092017665279,0.9611186903137792,26378.53837,337623787.0,239627633.0,64759063.0,164757155.0,45811070.0,130545699.0,59100022.0,23497046.0,18858827.0,659926.0,97996154.0,54979514.0,221754706.0,40373409.0,39125191.0,83739143.0,36104593.0,72545659.0,118367008.0,53605328.0,18321811.0,565569840.0,565569840.0,735158577.0
100751,2011,The University of Alabama,0.9715334080372641,0.9836289222373811,27486.0,378045840.0,270754706.0,72758871.0,169106101.0,53594605.0,129901289.0,62728713.0,25431565.0,19034969.0,562031.0,107291134.0,62262569.0,240526781.0,47907324.0,40703638.0,73575768.0,40506897.0,64837920.0,126749519.0,75942115.0,10323158.0,594323601.0,594323601.0,730273835.0
100751,2012,The University of Alabama,1.0,1.0,28965.0,454187595.0,320879929.0,72789999.0,172517581.0,50354337.0,149158901.0,52866688.0,24787608.0,3514561.0,561738.0,133307666.0,104443759.0,270367454.0,52914066.0,43675629.0,81663733.0,46461321.0,70037005.0,135311794.0,36059528.0,19454077.0,620632813.0,620632813.0,755944607.0
100830,2000,Auburn University-Montgomery,0.7439632632434692,0.671555252387449,4191.45902,16308145.0,10829174.0,5975632.0,24187706.0,467122.0,4028142.0,1129235.0,3695901.0,428107.0,77500.0,5478971.0,1277463.0,19359420.0,326735.0,8503427.0,3527365.0,3602136.0,4934567.0,3608210.0,2977773.0,5478971.0,49539572.0,48710394.0,52318604.0
100830,2001,Auburn University-Montgomery,0.7694504866741371,0.7118008185538879,3677.4180579999997,13896074.0,8498915.0,6375360.0,25044132.0,447343.0,3569797.0,1044110.0,3686194.0,424130.0,63678.0,5397159.0,1223157.0,18485196.0,501682.0,10113339.0,3541893.0,3752028.0,4810381.0,3507409.0,2988150.0,5397159.0,49884128.0,49589828.0,53097237.0
100830,2002,Auburn University-Montgomery,0.783072968162942,0.725443383356071,3647.0126210000003,15165172.0,9538718.0,6731867.0,23804266.0,437659.0,3046560.0,1023163.0,3971199.0,508515.0,93555.0,5626454.0,1053185.0,18443056.0,262309.0,7807312.0,3353705.0,4110838.0,5208708.0,3491909.0,3151432.0,5626454.0,48809624.0,47963814.0,51455723.0
100830,2003,Auburn University-Montgomery,0.8002109287456329,0.7622783083219651,3715.027921,16706248.0,10390946.0,7040378.0,23264028.0,642184.0,3813429.0,1172916.0,4338735.0,574068.0,113965.0,6315302.0,1288534.0,19093480.0,159142.0,7823008.0,3735101.0,4162656.0,5565001.0,4209369.0,3460437.0,6315302.0,49785172.0,50314127.0,54523496.0
100830,2004,Auburn University-Montgomery,0.8177883242150591,0.790245566166439,3928.146594,19046420.0,12443674.0,8004145.0,23563004.0,228055.0,4346294.0,2696506.0,4500768.0,480261.0,47117.0,6602744.0,1574598.0,20527720.0,294938.0,7555799.0,3840307.0,4507606.0,7335613.0,4728624.0,3565657.0,2823712.0,50451352.0,50451352.0,55179976.0
100830,2005,Auburn University-Montgomery,0.842396677872256,0.821282401091405,3894.0350780000003,19995036.0,13731185.0,6998735.0,28744484.0,266121.0,4622959.0,3404423.0,4138125.0,287168.0,47410.0,6263852.0,1791149.0,21578172.0,237271.0,12048030.0,4415245.0,4522027.0,8337860.0,4923749.0,4669803.0,2578778.0,58387184.0,58387186.0,63310935.0
100830,2006,Auburn University-Montgomery,0.8744754246039592,0.863233287858117,3781.670146,20505800.0,14267877.0,6340823.0,38937828.0,738607.0,5128293.0,3619281.0,3845208.0,232747.0,83000.0,6237921.0,2076966.0,21380230.0,225771.0,19719636.0,4775608.0,4636594.0,8546608.0,4418790.0,5006460.0,2550273.0,66841180.0,66841180.0,71259970.0
100830,2007,Auburn University-Montgomery,0.897053589084437,0.887789904502046,3785.4609375,20673604.0,14095109.0,5875332.0,45437056.0,18703898.0,4862648.0,4036597.0,3801524.0,240032.0,212035.0,6578495.0,2324904.0,22482200.0,208566.0,23149754.0,4367599.0,3825905.0,6748069.0,6039881.0,4649920.0,2280314.0,67712328.0,67712327.0,73752208.0
100830,2008,Auburn University-Montgomery,0.930292443917123,0.9317871759890859,3855.939722,23206416.0,15413747.0,10582008.0,44515557.0,-239424.0,4858379.0,3616728.0,4124101.0,220681.0,243986.0,7792669.0,3203901.0,24497371.0,217794.0,17723104.0,2803516.0,4260810.0,8806138.0,5866531.0,5563416.0,3197163.0,67069312.0,67069312.0,75200330.0
100830,2009,Auburn University-Montgomery,0.943282139169029,0.9525920873124151,4006.500034,27198672.0,17260781.0,7935582.0,32379734.0,426054.0,6197141.0,5584555.0,5671940.0,237974.0,171305.0,9937891.0,3856672.0,24291186.0,258788.0,13113085.0,3006662.0,4465206.0,10515917.0,3939487.0,4948037.0,3627206.0,64226087.0,64226087.0,71868395.0
100830,2010,Auburn University at Montgomery,0.9524092017665279,0.9611186903137792,4265.466737,31844543.0,19017203.0,11964244.0,32399640.0,736408.0,6136347.0,4824421.0,8089902.0,246310.0,116696.0,12827340.0,4374432.0,23700759.0,310366.0,10842731.0,2965313.0,4045135.0,11126112.0,3146665.0,6605444.0,5240412.0,64836272.0,64836272.0,79888577.0
100830,2011,Auburn University at Montgomery,0.9715334080372641,0.9836289222373811,4444.0,36718988.0,23174031.0,13549039.0,33298066.0,439897.0,6373805.0,4101126.0,8464469.0,161350.0,119437.0,13544957.0,4799701.0,24942392.0,571811.0,11329605.0,3150491.0,4511553.0,9391653.0,2506475.0,7420282.0,4805414.0,66123201.0,66123201.0,83015899.0
100830,2012,Auburn University at Montgomery,1.0,1.0,4061.0,38368011.0,25169500.0,10199558.0,32885713.0,479950.0,6645310.0,3472787.0,7298811.0,142107.0,93369.0,13198511.0,5664224.0,25198418.0,476589.0,16294331.0,3611778.0,5558852.0,11753500.0,4677062.0,2748269.0,3369498.0,69011235.0,69011235.0,80775129.0
104151,2000,Arizona State University at the Tempe Campus,0.7439632632434692,0.671555252387449,40947.583870999995,193770696.0,121425500.0,87856896.0,329978096.0,41264300.0,80947704.0,18618800.0,16492200.0,4903900.0,1432000.0,72345200.0,46864900.0,248910808.0,72145400.0,29785300.0,87119296.0,31735400.0,55524400.0,78672600.0,40135100.0,72345200.0,665250392.0,637700904.0,716373504.0
104151,2001,Arizona State University at the Tempe Campus,0.7694504866741371,0.7118008185538879,41627.516624,209248000.0,131237008.0,102894000.0,336701992.0,43680000.0,79839000.0,21234135.5625,18114000.0,6243000.0,1695000.0,78011000.0,49590000.0,263075992.0,78771000.0,29494000.0,100945000.0,33877000.0,59263000.0,81530000.0,42207000.0,78011000.0,715133992.0,685643992.0,767173992.0
104151,2002,Arizona State University at the Tempe Campus,0.783072968162942,0.725443383356071,43885.190425,227860225.0,138458310.0,111676601.0,315777051.0,42683104.0,87362007.0,39700495.0,21844000.0,6488034.0,1737023.0,89401915.0,57064858.0,265439094.0,74730691.0,25737806.0,84320594.0,30470895.0,59699302.0,76997007.0,40455816.0,42642454.0,623496636.0,623496652.0,710179444.0
104151,2003,Arizona State University at the Tempe Campus,0.8002109287456329,0.7622783083219651,46448.464793,245804008.0,167805992.0,126333000.0,357969016.0,22520000.0,90617000.0,26208000.0,26091000.0,5341000.0,1365000.0,77998000.0,45104000.0,283858000.0,93431000.0,29440000.0,91415000.0,32306000.0,61175000.0,80113000.0,41963000.0,37107000.0,670694984.0,670695000.0,761028000.0
104151,2004,Arizona State University at the Tempe Campus,0.8177883242150591,0.790245566166439,48825.748813,311766000.0,206833000.0,136920000.0,359979000.0,26739000.0,96167000.0,35390000.0,30268000.0,4525000.0,1223000.0,104933000.0,68822000.0,310826992.0,99578000.0,30187000.0,110348000.0,33832000.0,68256000.0,86432000.0,45116000.0,44977000.0,743120976.0,743120992.0,862495992.0
104151,2005,Arizona State University at the Tempe Campus,0.842396677872256,0.821282401091405,50364.15027,370944000.0,253017008.0,161353000.0,384713008.0,31748000.0,101323000.0,38701881.875,31995000.0,4066000.0,1353000.0,117927000.0,80503000.0,358907000.0,108213000.0,36155000.0,121118000.0,40171000.0,84921000.0,91314000.0,53823000.0,47429000.0,850737016.0,850737000.0,954268000.0
104151,2006,Arizona State University at the Tempe Campus,0.8744754246039592,0.863233287858117,53291.385297,422621008.0,289976992.0,174379008.0,426210992.0,40155000.0,109418000.0,47268000.0,30993000.0,5017000.0,1313000.0,132644000.0,95318000.0,383552992.0,127343000.0,40038000.0,135635000.0,45333000.0,99286000.0,97068000.0,64665000.0,56726000.0,952579016.0,952578992.0,1071503992.0
104151,2007,Arizona State University at the Tempe Campus,0.897053589084437,0.887789904502046,56206.82432942191,479631016.0,332743992.0,183973000.0,485280008.0,39222000.0,122160000.0,60397000.0,30385000.0,6198000.0,3948000.0,146887000.0,106356000.0,425745000.0,144781008.0,42992000.0,149280000.0,49823000.0,113072000.0,113434000.0,83265000.0,63223000.0,1072181024.0,1072181008.0,1199155008.0
104151,2008,Arizona State University at the Tempe Campus,0.930292443917123,0.9317871759890859,57759.216915,526305000.0,362984000.0,188956000.0,546892000.0,42620000.0,141257000.0,68332000.0,32217000.0,6273000.0,5051000.0,163321000.0,119780000.0,461082000.0,166271000.0,43071000.0,166778000.0,53959000.0,129104000.0,127229000.0,94582000.0,68006000.0,1182853000.0,1182853000.0,1346674000.0
104151,2009,Arizona State University,0.943282139169029,0.9525920873124151,57636.001188999995,608447000.0,406238000.0,200272000.0,495333000.0,49211000.0,135904000.0,127954000.0,42559000.0,8097000.0,5582000.0,202209000.0,145971000.0,454929000.0,180901000.0,43121000.0,171546000.0,51412000.0,126920000.0,121467000.0,87530000.0,88335000.0,1204694000.0,1204694000.0,1332347000.0
104151,2010,Arizona State University,0.9524092017665279,0.9611186903137792,59849.731356,711138000.0,446573000.0,274483000.0,461023000.0,45847000.0,145241000.0,52046000.0,72779000.0,13270000.0,6194000.0,264565000.0,172322000.0,519486000.0,203837000.0,43747000.0,189700000.0,52982000.0,129882000.0,144272000.0,77704000.0,109404000.0,1326742000.0,1326742000.0,1481016000.0
104151,2011,Arizona State University,0.9715334080372641,0.9836289222373811,61907.0,811455000.0,510381000.0,322762000.0,451565000.0,50584000.0,145055000.0,19239000.0,92471000.0,13105000.0,6626000.0,301074000.0,188847000.0,546996000.0,218608000.0,46977000.0,200321000.0,56911000.0,132410000.0,151613000.0,84153000.0,120428000.0,1406804000.0,1406804000.0,1565397000.0
104151,2012,Arizona State University,1.0,1.0,64595.0,952563000.0,635891000.0,340525000.0,380299000.0,55329000.0,113665000.0,19974000.0,100524000.0,9871000.0,5238000.0,316672000.0,200953000.0,565282000.0,221373000.0,49118000.0,208875000.0,57952000.0,128705000.0,124512000.0,91004000.0,113171000.0,1435480000.0,1435480000.0,1568350000.0
104179,2000,University of Arizona,0.7439632632434692,0.671555252387449,29814.071754,160650656.0,88432574.0,225867408.0,341868448.0,75610808.0,91509288.0,21525132.0,13412947.0,6899576.0,30003420.0,72218072.0,20443641.0,254832928.0,235742672.0,42012048.0,68397504.0,23732676.0,53762076.0,102040920.0,47508132.0,72218072.0,829648128.0,798206108.0,900247028.0
104179,2001,University of Arizona,0.7694504866741371,0.7118008185538879,29915.274339999996,170152448.0,92875262.0,241980064.0,348773376.0,81457808.0,97373776.0,25019902.0,13238504.0,7867139.0,1452750.0,77277176.0,53322080.0,272946144.0,248055792.0,41624036.0,70269496.0,27236360.0,55212704.0,108872288.0,52942084.0,77277176.0,873243072.0,845563792.0,954436080.0
104179,2002,University of Arizona,0.783072968162942,0.725443383356071,31519.125622000003,189368000.0,107518000.0,260386000.0,399016992.0,35407000.0,97388000.0,43903000.0,15983000.0,2102000.0,1116000.0,81850000.0,62640000.0,274596000.0,249278000.0,41410000.0,60837000.0,21668000.0,59934000.0,86344000.0,54753000.0,30845000.0,793321024.0,793321000.0,879665000.0
104179,2003,University of Arizona,0.8002109287456329,0.7622783083219651,32343.908789999998,188828992.0,114708000.0,315215008.0,415316000.0,40572000.0,108793000.0,28309000.0,18035000.0,1957000.0,1227000.0,74121000.0,52867000.0,285945984.0,308192000.0,41833000.0,61250000.0,20851000.0,61955000.0,95272000.0,50623000.0,33078000.0,863728000.0,863727984.0,958999984.0
104179,2004,University of Arizona,0.8177883242150591,0.790245566166439,32835.493533,227084000.0,134076008.0,346281984.0,409299008.0,41717000.0,114388000.0,32966000.0,18925000.0,1175000.0,1053000.0,93008000.0,71833000.0,298792000.0,326368992.0,55104000.0,66855000.0,23724000.0,65786000.0,103894000.0,59050000.0,36152000.0,931832000.0,931831992.0,1035725992.0
104179,2005,University of Arizona,0.842396677872256,0.821282401091405,32982.895058999995,247918000.0,133275000.0,359880992.0,433128992.0,42156000.0,123934000.0,32598000.0,18446000.0,1448000.0,1571000.0,114643000.0,93178000.0,277190016.0,357208992.0,57994000.0,78846000.0,25848000.0,68972000.0,113629000.0,61182000.0,45561000.0,972801984.0,972802008.0,1086431008.0
104179,2006,University of Arizona,0.8744754246039592,0.863233287858117,33197.567529,269688000.0,151612008.0,346275008.0,457536000.0,51111000.0,135571008.0,62781000.0,17505000.0,1084000.0,1486000.0,118076000.0,98001000.0,308792000.0,352408992.0,63725000.0,89725000.0,25015000.0,78252000.0,122042000.0,67628000.0,38498000.0,1024044032.0,1024043992.0,1146085992.0
104179,2007,University of Arizona,0.897053589084437,0.887789904502046,32946.10546875,295313984.0,167625992.0,339721984.0,503068000.0,58083000.0,147432000.0,61828000.0,16673000.0,2414000.0,2960000.0,127688000.0,105641000.0,324752000.0,351199008.0,65274000.0,95610000.0,27351000.0,78293000.0,130567000.0,79369000.0,38373000.0,1060220992.0,1060221008.0,1190788008.0
104179,2008,University of Arizona,0.930292443917123,0.9317871759890859,33447.343826,327051000.0,185685000.0,355005000.0,536532000.0,71348000.0,158103000.0,64383000.0,19447000.0,3332000.0,4616000.0,141366000.0,113971000.0,345242000.0,373943000.0,71512000.0,103430000.0,29146000.0,85657000.0,140785000.0,85401000.0,41860000.0,1136191000.0,1136191000.0,1276976000.0
104179,2009,University of Arizona,0.943282139169029,0.9525920873124151,34273.773878,377354000.0,218412000.0,366287000.0,471342000.0,78156000.0,159060000.0,111291000.0,22930000.0,3147000.0,4709000.0,158942000.0,128156000.0,357515000.0,385467000.0,69843000.0,105426000.0,28223000.0,85264000.0,144707000.0,83111000.0,46673000.0,1161522000.0,1161522000.0,1306229000.0
104179,2010,University of Arizona,0.9524092017665279,0.9611186903137792,35289.285385,469086000.0,268744000.0,399227000.0,456998000.0,83106000.0,171120000.0,54180000.0,36407000.0,3587000.0,4760000.0,200342000.0,155588000.0,376925000.0,413378000.0,74113000.0,115155000.0,29387000.0,87146000.0,215639000.0,54873000.0,55316000.0,1206293000.0,1206293000.0,1421932000.0
104179,2011,University of Arizona,0.9715334080372641,0.9836289222373811,35522.0,537436000.0,317240000.0,433790000.0,461568000.0,87355000.0,177821000.0,28274000.0,42421000.0,3837000.0,4722000.0,220196000.0,169216000.0,389154000.0,424185000.0,77981000.0,139146000.0,34185000.0,94825000.0,237222000.0,53094000.0,55510000.0,1268080000.0,1268080000.0,1505302000.0
104179,2012,University of Arizona,1.0,1.0,35974.0,586933000.0,351259000.0,439754000.0,409350000.0,96201000.0,177790000.0,42789000.0,45799000.0,956000.0,5061000.0,235674000.0,183858000.0,408814000.0,443740000.0,81034000.0,172158000.0,40721000.0,102936000.0,229088000.0,52425000.0,52475000.0,1354303000.0,1354303000.0,1583391000.0
105330,2000,Northern Arizona University,0.7439632632434692,0.671555252387449,15818.909761,65628812.0,41455334.0,24321556.0,116274176.0,8134101.0,26669116.0,10170114.0,8456117.0,656117.0,6873484.0,24173480.0,7888625.0,84297400.0,13089341.0,10596962.0,19708780.0,15079617.0,27370444.0,29680234.0,13056070.0,24173480.0,218650528.0,207372094.0,237052328.0
105330,2001,Northern Arizona University,0.7694504866741371,0.7118008185538879,15758.274034999999,65901128.0,40058392.0,29730170.0,120533480.0,9018539.0,27241700.0,11029959.0,8897223.0,633886.0,7135804.0,25842736.0,8996809.0,87053376.0,14963074.0,12446021.0,22469488.0,17082528.0,25789164.0,29829400.0,14573699.0,25842736.0,230834848.0,220220086.0,250049486.0
105330,2002,Northern Arizona University,0.783072968162942,0.725443383356071,15663.003165,70826400.0,40869572.0,38390400.0,129491048.0,3906839.0,30575300.0,11098468.0,10462424.0,669743.0,7941601.0,29956824.0,10640517.0,89754208.0,16755758.0,19233336.0,19115056.0,18803278.0,31705018.0,26298108.0,14831227.0,7704493.0,217902368.0,217902374.0,244545254.0
105330,2003,Northern Arizona University,0.8002109287456329,0.7622783083219651,15749.735331,72496128.0,41548460.0,39577424.0,128584960.0,4119763.0,32630804.0,13669454.0,11382392.0,816077.0,8939567.0,30947670.0,9548258.0,90284592.0,18080532.0,19541188.0,19622316.0,17310914.0,28386304.0,30007016.0,13991319.0,8862509.0,216079680.0,216079674.0,246605259.0
105330,2004,Northern Arizona University,0.8177883242150591,0.790245566166439,15032.122566999999,94065160.0,56785193.0,43252844.0,130071360.0,3601661.0,35450680.0,9889163.0,11740782.0,968468.0,13108490.0,37279960.0,11371611.0,95100336.0,18824650.0,21918764.0,20159750.0,19129780.0,26992424.0,29587504.0,13738356.0,11934017.0,227798080.0,227798077.0,257960688.0
105330,2005,Northern Arizona University,0.842396677872256,0.821282401091405,15440.374218,100301016.0,61586903.0,44382912.0,141135520.0,3347860.0,35854696.0,9440665.0,12296880.0,787546.0,14715679.0,38714112.0,10893751.0,98137816.0,19615438.0,22184784.0,20564192.0,20031546.0,27207682.0,27885480.0,16434690.0,10627631.0,234803776.0,234803779.0,263738025.0
105330,2006,Northern Arizona University,0.8744754246039592,0.863233287858117,15275.472984999999,108510888.0,68817448.0,38297452.0,149693888.0,5174927.0,39839292.0,9963703.0,11943240.0,745948.0,15007337.0,39693440.0,11987200.0,103438576.0,21232016.0,25965408.0,25894972.0,21387820.0,32868240.0,35976552.0,16398627.0,11796548.0,258982208.0,258982207.0,295348890.0
105330,2007,Northern Arizona University,0.897053589084437,0.887789904502046,16386.236328125,115588696.0,74248802.0,42000040.0,167492896.0,5274697.0,40493784.0,12320244.0,11664839.0,1917153.0,14313294.0,41339896.0,13444608.0,116547824.0,21352576.0,27508600.0,26667760.0,23906998.0,32384760.0,33491412.0,17874004.0,13031632.0,279274144.0,279274154.0,312800476.0
105330,2008,Northern Arizona University,0.930292443917123,0.9317871759890859,17229.883499,128920716.0,82852861.0,42140375.0,185324849.0,10469265.0,38304779.0,13257359.0,13404622.0,1942784.0,129582.0,46067855.0,30590867.0,127072806.0,21432784.0,29333293.0,29185293.0,27835980.0,36675800.0,28644848.0,22610377.0,13847572.0,307993905.0,307993905.0,338847950.0
105330,2009,Northern Arizona University,0.943282139169029,0.9525920873124151,18327.382373,146365158.0,92676270.0,70876512.0,158619513.0,8880179.0,41721874.0,12344946.0,15848671.0,1759721.0,265772.0,53688888.0,35814724.0,127717088.0,21462563.0,28794027.0,27064158.0,28228122.0,35789017.0,28715955.0,19658374.0,16643819.0,305357168.0,305357168.0,334189900.0
